year,mon,day,hour,min,sec,lat_deg,lat_min,lon_deg,lon_min,quality,magnitude,depth_km,nph,rms,eventid,lat_dd,lon_dd,iso_utc
2025,01,03,21,19,11.66,33,38.92,-116,52.28,A,0.6,17.93,22,0.19,40833367,33.648666666666664,-116.87133333333334,2025-01-03T21:19:11.66Z
2025,01,03,22,01,44.52,33,21.57,-116,20.43,A,0.8,11.17,63,0.17,40833407,33.3595,-116.3405,2025-01-03T22:01:44.52Z
2025,01,03,22,05,30.03,33,49.51,-117,28.85,C,1.7,-0.53,57,0.26,40833423,33.82516666666667,-117.48083333333334,2025-01-03T22:05:30.03Z
2025,01,03,22,17,13.31,34,9.82,-116,50.34,A,0.8,10.41,36,0.14,40833439,34.163666666666664,-116.839,2025-01-03T22:17:13.31Z
2025,01,03,23,28,48.93,33,40.87,-117,7.13,C,1.0,-0.54,28,0.22,40833479,33.68116666666667,-117.11883333333333,2025-01-03T23:28:48.93Z
2025,01,04,00,46,40.07,35,29.96,-118,17.21,A,1.1,3.39,43,0.2,40833511,35.49933333333333,-118.28683333333333,2025-01-04T00:46:40.07Z
2025,01,04,00,59,6.08,34,59.0,-116,26.43,A,2.0,1.45,40,0.12,40833519,34.983333333333334,-116.4405,2025-01-04T00:59:06.08Z
2025,01,04,04,13,48.32,33,52.41,-117,45.64,A,0.7,8.89,27,0.18,40833567,33.8735,-117.76066666666667,2025-01-04T04:13:48.32Z
2025,01,04,04,55,10.62,33,41.41,-116,46.78,A,0.5,15.25,37,0.15,40833583,33.69016666666667,-116.77966666666667,2025-01-04T04:55:10.62Z
2025,01,04,05,27,4.23,32,32.36,-115,14.04,A,2.0,17.93,51,0.24,40833599,32.53933333333333,-115.234,2025-01-04T05:27:04.23Z
2025,01,04,05,30,31.52,32,56.7,-116,20.4,A,1.1,5.12,64,0.15,40833607,32.945,-116.34,2025-01-04T05:30:31.52Z
2025,01,04,05,36,15.69,32,12.37,-115,1.37,A,2.1,15.53,38,0.3,40833615,32.20616666666667,-115.02283333333334,2025-01-04T05:36:15.69Z
2025,01,04,06,00,53.18,33,53.57,-118,23.41,A,1.4,13.28,32,0.18,40833623,33.892833333333336,-118.39016666666667,2025-01-04T06:00:53.18Z
2025,01,04,06,46,17.67,35,29.94,-118,17.37,A,1.0,7.47,33,0.13,40833639,35.499,-118.2895,2025-01-04T06:46:17.67Z
2025,01,04,07,25,15.17,33,10.06,-115,57.96,A,0.9,7.27,58,0.2,40833647,33.16766666666667,-115.966,2025-01-04T07:25:15.17Z
2025,01,04,08,07,38.14,33,19.69,-116,21.38,A,0.9,10.79,70,0.19,40833663,33.32816666666667,-116.35633333333334,2025-01-04T08:07:38.14Z
2025,01,04,08,25,50.59,34,5.01,-118,11.66,A,1.5,9.94,84,0.18,40833671,34.0835,-118.19433333333333,2025-01-04T08:25:50.59Z
2025,01,04,08,27,23.55,33,46.99,-116,9.22,A,1.0,3.03,50,0.14,40833679,33.783166666666666,-116.15366666666667,2025-01-04T08:27:23.55Z
2025,01,04,09,27,37.3,34,0.26,-116,44.35,A,2.2,13.4,202,0.17,40833687,34.004333333333335,-116.73916666666666,2025-01-04T09:27:37.30Z
2025,01,04,09,32,15.5,34,0.43,-116,44.3,A,1.2,13.36,109,0.17,40833695,34.00716666666667,-116.73833333333333,2025-01-04T09:32:15.50Z
2025,01,04,10,08,32.56,35,53.43,-117,41.48,A,1.4,4.12,53,0.18,40833703,35.8905,-117.69133333333333,2025-01-04T10:08:32.56Z
2025,01,04,10,44,46.28,34,2.48,-117,14.69,C,0.8,14.62,23,0.13,40833711,34.041333333333334,-117.24483333333333,2025-01-04T10:44:46.28Z
2025,01,04,11,16,15.33,34,59.12,-116,26.61,A,2.0,1.13,34,0.22,40833719,34.98533333333334,-116.4435,2025-01-04T11:16:15.33Z
2025,01,04,11,24,23.29,33,30.44,-116,26.8,A,0.7,8.81,42,0.15,40833727,33.507333333333335,-116.44666666666667,2025-01-04T11:24:23.29Z
2025,01,04,11,38,26.71,33,45.84,-116,55.94,A,0.6,14.44,10,0.06,37693988,33.764,-116.93233333333333,2025-01-04T11:38:26.71Z
2025,01,04,11,38,35.97,33,45.7,-116,56.06,A,1.0,15.31,64,0.18,40833735,33.76166666666667,-116.93433333333333,2025-01-04T11:38:35.97Z
2025,01,04,14,00,22.82,33,29.06,-116,29.52,A,1.1,14.69,82,0.16,40833743,33.48433333333333,-116.492,2025-01-04T14:00:22.82Z
2025,01,04,14,14,53.07,32,52.32,-116,13.48,A,1.4,8.33,91,0.22,40833751,32.872,-116.22466666666666,2025-01-04T14:14:53.07Z
2025,01,04,15,32,49.25,36,5.6,-117,51.55,A,0.6,2.52,18,0.11,40833775,36.093333333333334,-117.85916666666667,2025-01-04T15:32:49.25Z
2025,01,04,15,49,16.68,34,22.93,-116,24.33,A,1.2,7.05,57,0.18,40833783,34.38216666666667,-116.4055,2025-01-04T15:49:16.68Z
2025,01,04,18,59,25.55,34,7.68,-117,28.92,A,0.9,3.66,34,0.14,40833823,34.128,-117.482,2025-01-04T18:59:25.55Z
2025,01,04,21,21,3.09,32,46.36,-115,43.55,A,1.0,2.56,27,0.17,40833871,32.772666666666666,-115.72583333333333,2025-01-04T21:21:03.09Z
2025,01,04,22,07,54.11,33,4.99,-116,2.25,A,1.1,11.45,48,0.17,40833887,33.08316666666666,-116.0375,2025-01-04T22:07:54.11Z
2025,01,04,22,09,41.51,33,48.65,-116,8.64,A,1.4,9.49,78,0.14,40833895,33.810833333333335,-116.144,2025-01-04T22:09:41.51Z
2025,01,05,00,12,24.9,35,2.21,-116,58.77,A,1.6,1.71,54,0.12,40833911,35.036833333333334,-116.9795,2025-01-05T00:12:24.90Z
2025,01,05,00,35,54.38,34,2.15,-117,35.19,A,1.9,6.53,166,0.16,40833927,34.035833333333336,-117.5865,2025-01-05T00:35:54.38Z
2025,01,05,01,36,6.1,33,11.91,-116,3.02,A,2.0,8.28,142,0.22,40833935,33.1985,-116.05033333333333,2025-01-05T01:36:06.10Z
2025,01,05,01,55,59.63,33,23.99,-116,22.52,A,0.9,1.54,80,0.24,40833943,33.39983333333333,-116.37533333333333,2025-01-05T01:55:59.63Z
2025,01,05,02,41,37.64,32,46.32,-115,42.44,A,1.0,4.1,34,0.26,40833951,32.772,-115.70733333333334,2025-01-05T02:41:37.64Z
2025,01,05,02,41,41.14,32,46.4,-115,43.88,A,0.9,-0.03,16,0.3,37693996,32.77333333333333,-115.73133333333334,2025-01-05T02:41:41.14Z
2025,01,05,02,42,2.68,32,46.27,-115,43.67,A,1.1,0.72,34,0.2,40833959,32.771166666666666,-115.72783333333334,2025-01-05T02:42:02.68Z
2025,01,05,02,42,25.03,32,46.51,-115,43.8,A,0.8,0.65,23,0.21,37694004,32.775166666666664,-115.73,2025-01-05T02:42:25.03Z
2025,01,05,02,42,40.05,32,45.67,-115,42.12,A,0.8,9.19,18,0.25,37694028,32.76116666666667,-115.702,2025-01-05T02:42:40.05Z
2025,01,05,03,47,46.81,34,1.48,-117,35.39,A,0.8,4.32,41,0.2,40833975,34.02466666666667,-117.58983333333333,2025-01-05T03:47:46.81Z
2025,01,05,03,59,41.4,36,4.92,-118,13.49,A,1.0,13.54,44,0.16,40833983,36.082,-118.22483333333334,2025-01-05T03:59:41.40Z
2025,01,05,04,07,59.34,33,27.44,-116,37.08,A,0.6,10.19,55,0.15,40833991,33.45733333333333,-116.618,2025-01-05T04:07:59.34Z
2025,01,05,04,27,42.08,34,8.07,-117,27.72,A,0.8,6.56,48,0.14,40834007,34.1345,-117.462,2025-01-05T04:27:42.08Z
2025,01,05,04,31,26.92,33,39.04,-116,42.44,A,0.7,15.86,40,0.13,40834015,33.650666666666666,-116.70733333333334,2025-01-05T04:31:26.92Z
2025,01,05,04,59,59.4,33,42.85,-116,49.46,A,0.7,17.33,44,0.17,40834023,33.714166666666664,-116.82433333333333,2025-01-05T04:59:59.40Z
2025,01,05,06,29,27.44,33,51.08,-117,37.92,A,0.6,8.93,46,0.14,40834031,33.851333333333336,-117.632,2025-01-05T06:29:27.44Z
2025,01,05,06,29,47.21,33,51.5,-117,38.09,A,0.6,12.08,20,0.09,40834039,33.858333333333334,-117.63483333333333,2025-01-05T06:29:47.21Z
2025,01,05,06,29,48.49,33,51.35,-117,38.48,A,0.9,11.69,31,0.15,37694036,33.85583333333334,-117.64133333333334,2025-01-05T06:29:48.49Z
2025,01,05,06,40,53.06,33,18.36,-116,20.57,A,1.1,11.42,107,0.19,40834047,33.306,-116.34283333333333,2025-01-05T06:40:53.06Z
2025,01,05,11,38,23.76,32,43.56,-115,55.39,A,2.1,10.62,106,0.24,40834055,32.726,-115.92316666666666,2025-01-05T11:38:23.76Z
2025,01,05,12,23,49.01,36,1.47,-117,46.77,A,0.9,1.55,45,0.18,40834063,36.0245,-117.7795,2025-01-05T12:23:49.01Z
2025,01,05,12,40,4.97,36,1.49,-117,46.82,A,0.9,1.42,38,0.17,40834071,36.02483333333333,-117.78033333333333,2025-01-05T12:40:04.97Z
2025,01,05,13,07,30.1,33,40.36,-116,43.71,A,0.6,14.29,53,0.14,40834079,33.672666666666665,-116.7285,2025-01-05T13:07:30.10Z
2025,01,05,17,30,23.96,33,43.04,-116,50.13,A,0.5,15.61,35,0.17,40834119,33.717333333333336,-116.8355,2025-01-05T17:30:23.96Z
2025,01,05,17,50,35.12,35,23.43,-117,45.16,A,0.9,4.43,48,0.17,40834127,35.3905,-117.75266666666667,2025-01-05T17:50:35.12Z
2025,01,05,18,38,3.86,33,59.05,-117,10.34,A,1.7,14.52,157,0.17,40834143,33.98416666666667,-117.17233333333333,2025-01-05T18:38:03.86Z
2025,01,05,18,40,12.31,33,21.38,-116,40.34,A,0.7,14.28,56,0.14,40834151,33.35633333333333,-116.67233333333333,2025-01-05T18:40:12.31Z
2025,01,05,18,50,20.27,33,41.01,-116,46.92,A,0.7,17.43,44,0.15,40834159,33.6835,-116.782,2025-01-05T18:50:20.27Z
2025,01,05,18,59,4.42,33,14.62,-116,21.8,A,1.0,3.79,98,0.22,40834167,33.24366666666667,-116.36333333333333,2025-01-05T18:59:04.42Z
2025,01,05,19,06,42.55,35,39.86,-117,31.43,A,0.8,8.39,32,0.15,40834183,35.66433333333333,-117.52383333333333,2025-01-05T19:06:42.55Z
2025,01,05,19,20,58.87,33,9.85,-115,57.51,A,1.1,8.56,59,0.19,40834191,33.16416666666667,-115.9585,2025-01-05T19:20:58.87Z
2025,01,05,19,53,2.96,35,20.98,-117,47.56,A,1.1,4.38,59,0.19,40834199,35.349666666666664,-117.79266666666666,2025-01-05T19:53:02.96Z
2025,01,05,20,03,10.11,33,40.33,-116,45.97,A,0.8,16.94,54,0.16,40834207,33.67216666666667,-116.76616666666666,2025-01-05T20:03:10.11Z
2025,01,05,20,42,33.18,34,2.59,-117,13.24,A,1.0,8.35,63,0.16,40834215,34.043166666666664,-117.22066666666667,2025-01-05T20:42:33.18Z
2025,01,05,21,22,24.74,33,13.99,-116,40.13,A,0.9,8.93,87,0.16,40834223,33.23316666666667,-116.66883333333334,2025-01-05T21:22:24.74Z
2025,01,05,21,26,36.94,35,4.19,-118,15.54,A,0.9,2.68,51,0.18,40834231,35.069833333333335,-118.259,2025-01-05T21:26:36.94Z
2025,01,05,21,45,7.89,35,38.44,-117,25.6,A,1.2,5.75,49,0.13,40834247,35.64066666666667,-117.42666666666666,2025-01-05T21:45:07.89Z
2025,01,05,22,12,46.54,35,0.06,-118,52.85,A,1.4,14.05,72,0.17,40834255,35.001,-118.88083333333333,2025-01-05T22:12:46.54Z
2025,01,05,23,33,58.59,33,8.32,-116,38.89,A,1.3,4.21,115,0.2,40834279,33.138666666666666,-116.64816666666667,2025-01-05T23:33:58.59Z
2025,01,06,00,01,52.69,33,8.59,-116,31.2,A,1.3,9.11,118,0.19,40834287,33.143166666666666,-116.52,2025-01-06T00:01:52.69Z
2025,01,06,00,23,9.27,35,2.65,-117,40.35,C,1.3,-0.79,38,0.18,40834303,35.04416666666667,-117.6725,2025-01-06T00:23:09.27Z
2025,01,06,00,56,11.08,33,29.21,-116,53.2,A,0.5,12.41,27,0.18,40834311,33.48683333333334,-116.88666666666667,2025-01-06T00:56:11.08Z
2025,01,06,01,08,10.61,33,46.02,-116,55.8,A,0.7,13.14,50,0.15,40834319,33.767,-116.93,2025-01-06T01:08:10.61Z
2025,01,06,01,19,31.64,35,23.14,-117,45.36,A,1.6,6.32,71,0.14,40834327,35.385666666666665,-117.756,2025-01-06T01:19:31.64Z
2025,01,06,02,34,58.38,33,56.88,-117,12.55,A,1.2,12.52,29,0.16,40834343,33.948,-117.20916666666666,2025-01-06T02:34:58.38Z
2025,01,06,03,07,26.29,33,56.88,-117,12.53,A,0.7,12.08,31,0.19,40834359,33.948,-117.20883333333333,2025-01-06T03:07:26.29Z
2025,01,06,03,08,2.16,33,55.45,-116,47.14,A,0.4,16.6,31,0.15,37693964,33.924166666666665,-116.78566666666667,2025-01-06T03:08:02.16Z
2025,01,06,03,15,7.09,33,27.64,-116,36.77,A,0.5,10.13,43,0.12,40834367,33.46066666666667,-116.61283333333333,2025-01-06T03:15:07.09Z
2025,01,06,03,42,54.6,35,57.28,-117,39.22,A,0.8,4.84,43,0.11,40834375,35.95466666666667,-117.65366666666667,2025-01-06T03:42:54.60Z
2025,01,06,05,18,47.89,33,14.63,-116,22.02,A,1.4,3.4,130,0.21,40834383,33.243833333333335,-116.367,2025-01-06T05:18:47.89Z
2025,01,06,05,41,26.58,35,4.78,-119,8.23,A,1.8,11.99,84,0.25,40834391,35.07966666666667,-119.13716666666667,2025-01-06T05:41:26.58Z
2025,01,06,05,44,24.2,33,12.63,-116,43.86,A,0.4,9.0,33,0.14,40834399,33.2105,-116.731,2025-01-06T05:44:24.20Z
2025,01,06,07,31,43.93,35,47.16,-117,36.53,A,0.7,9.06,38,0.15,40834415,35.786,-117.60883333333334,2025-01-06T07:31:43.93Z
2025,01,06,07,51,24.63,33,32.2,-116,47.52,A,0.5,9.66,55,0.22,40834423,33.53666666666667,-116.792,2025-01-06T07:51:24.63Z
2025,01,06,08,03,50.04,33,45.02,-118,17.38,A,1.3,15.34,67,0.18,40834431,33.75033333333333,-118.28966666666666,2025-01-06T08:03:50.04Z
2025,01,06,08,44,11.24,35,25.06,-118,12.0,A,0.7,4.36,45,0.14,40834439,35.41766666666667,-118.2,2025-01-06T08:44:11.24Z
2025,01,06,08,59,2.98,33,21.81,-116,49.41,A,0.9,8.59,93,0.18,40834447,33.3635,-116.8235,2025-01-06T08:59:02.98Z
2025,01,06,09,48,40.69,33,40.89,-117,47.79,A,1.3,13.74,116,0.22,40834455,33.6815,-117.7965,2025-01-06T09:48:40.69Z
2025,01,06,10,37,53.62,33,40.32,-116,46.74,A,0.6,15.8,69,0.14,40834463,33.672,-116.779,2025-01-06T10:37:53.62Z
2025,01,06,11,41,13.28,36,2.96,-117,51.87,A,0.6,2.82,24,0.08,40834471,36.04933333333334,-117.8645,2025-01-06T11:41:13.28Z
2025,01,06,11,59,35.65,35,56.77,-117,1.69,A,1.6,1.77,39,0.17,40834479,35.94616666666667,-117.02816666666666,2025-01-06T11:59:35.65Z
2025,01,06,12,10,7.23,35,57.01,-117,39.18,A,0.4,5.21,23,0.11,40834495,35.95016666666667,-117.653,2025-01-06T12:10:07.23Z
2025,01,06,12,19,55.39,35,54.09,-117,41.35,A,1.2,3.49,52,0.16,40834503,35.9015,-117.68916666666667,2025-01-06T12:19:55.39Z
2025,01,06,12,54,13.71,33,38.07,-116,41.69,A,0.6,13.57,38,0.11,40834519,33.6345,-116.69483333333334,2025-01-06T12:54:13.71Z
2025,01,06,12,59,33.6,33,46.27,-115,54.58,A,1.3,2.47,73,0.16,40834527,33.771166666666666,-115.90966666666667,2025-01-06T12:59:33.60Z
2025,01,06,13,49,52.98,32,47.03,-115,32.61,A,3.1,15.78,96,0.29,40834559,32.783833333333334,-115.5435,2025-01-06T13:49:52.98Z
2025,01,06,13,56,22.53,33,46.01,-115,54.45,A,1.4,3.23,68,0.16,40834567,33.76683333333333,-115.9075,2025-01-06T13:56:22.53Z
2025,01,06,13,56,58.86,34,1.83,-117,34.54,A,0.8,5.54,27,0.15,40834583,34.0305,-117.57566666666666,2025-01-06T13:56:58.86Z
2025,01,06,14,02,38.41,33,18.91,-116,18.98,A,1.4,11.38,117,0.17,40834591,33.31516666666667,-116.31633333333333,2025-01-06T14:02:38.41Z
2025,01,06,14,07,27.94,35,15.54,-118,34.15,A,1.4,7.74,71,0.16,40834599,35.259,-118.56916666666666,2025-01-06T14:07:27.94Z
2025,01,06,14,24,20.82,36,9.52,-118,3.85,A,1.4,2.4,47,0.18,40834615,36.15866666666667,-118.06416666666667,2025-01-06T14:24:20.82Z
2025,01,06,14,42,39.45,33,18.75,-116,14.46,A,0.7,4.06,49,0.2,40834631,33.3125,-116.241,2025-01-06T14:42:39.45Z
2025,01,06,14,45,52.05,35,56.53,-117,39.75,A,1.2,3.0,46,0.14,40834647,35.942166666666665,-117.6625,2025-01-06T14:45:52.05Z
2025,01,06,15,55,59.64,34,7.08,-117,46.13,A,0.6,18.94,18,0.15,40834679,34.118,-117.76883333333333,2025-01-06T15:55:59.64Z
2025,01,06,16,54,27.07,33,41.25,-116,47.15,A,0.9,14.34,52,0.14,40834719,33.6875,-116.78583333333333,2025-01-06T16:54:27.07Z
2025,01,06,16,55,57.4,33,10.31,-115,39.13,A,1.4,3.42,57,0.24,40834727,33.17183333333333,-115.65216666666667,2025-01-06T16:55:57.40Z
2025,01,06,17,59,3.5,33,10.37,-115,38.96,A,1.4,2.59,44,0.26,40834767,33.17283333333334,-115.64933333333333,2025-01-06T17:59:03.50Z
2025,01,06,18,00,13.03,33,30.59,-116,30.78,A,0.7,12.28,46,0.16,40834775,33.50983333333333,-116.513,2025-01-06T18:00:13.03Z
2025,01,06,18,18,53.3,33,14.12,-116,45.86,A,0.5,14.24,41,0.14,40834799,33.23533333333334,-116.76433333333334,2025-01-06T18:18:53.30Z
2025,01,06,18,24,47.58,33,27.72,-116,30.07,A,1.3,12.92,99,0.21,40834815,33.462,-116.50116666666666,2025-01-06T18:24:47.58Z
2025,01,06,18,53,23.75,33,52.87,-116,53.23,A,0.8,10.37,38,0.2,40834839,33.881166666666665,-116.88716666666667,2025-01-06T18:53:23.75Z
2025,01,06,20,22,3.08,34,17.59,-119,48.52,A,2.9,-0.07,80,0.3,40834887,34.293166666666664,-119.80866666666667,2025-01-06T20:22:03.08Z
2025,01,06,20,49,13.57,33,46.02,-115,54.3,A,1.1,4.4,13,0.13,40834927,33.767,-115.905,2025-01-06T20:49:13.57Z
2025,01,06,21,05,40.52,33,20.28,-117,8.2,C,1.1,-0.44,24,0.32,40834951,33.338,-117.13666666666667,2025-01-06T21:05:40.52Z
2025,01,06,21,37,3.28,33,46.3,-115,54.54,A,1.9,2.4,88,0.15,40834983,33.77166666666667,-115.909,2025-01-06T21:37:03.28Z
2025,01,06,21,41,27.52,33,46.26,-115,54.34,A,1.1,3.07,24,0.12,40834991,33.771,-115.90566666666666,2025-01-06T21:41:27.52Z
2025,01,06,21,58,46.93,35,56.77,-117,1.62,A,1.2,2.15,36,0.2,40835007,35.94616666666667,-117.027,2025-01-06T21:58:46.93Z
2025,01,07,00,11,53.65,35,40.29,-117,31.38,A,1.5,6.92,54,0.17,40835095,35.6715,-117.523,2025-01-07T00:11:53.65Z
2025,01,07,01,00,35.32,33,46.55,-115,54.49,A,1.8,1.18,84,0.18,40835111,33.77583333333333,-115.90816666666667,2025-01-07T01:00:35.32Z
2025,01,07,01,14,20.53,33,39.04,-116,55.01,A,0.8,12.27,60,0.15,40835119,33.650666666666666,-116.91683333333333,2025-01-07T01:14:20.53Z
2025,01,07,02,07,54.45,35,54.45,-117,45.01,A,1.9,6.38,51,0.16,40835135,35.9075,-117.75016666666667,2025-01-07T02:07:54.45Z
2025,01,07,02,28,26.81,33,48.28,-117,38.63,A,0.8,8.27,34,0.18,40835143,33.80466666666667,-117.64383333333333,2025-01-07T02:28:26.81Z
2025,01,07,02,47,46.04,33,29.8,-116,29.94,A,1.0,10.5,95,0.21,40835151,33.49666666666667,-116.499,2025-01-07T02:47:46.04Z
2025,01,07,03,21,14.66,32,49.63,-116,9.21,A,0.6,9.58,39,0.15,40835159,32.82716666666666,-116.1535,2025-01-07T03:21:14.66Z
2025,01,07,03,36,57.21,34,5.69,-118,11.82,A,0.8,9.6,34,0.15,40835175,34.094833333333334,-118.197,2025-01-07T03:36:57.21Z
2025,01,07,04,04,53.99,34,10.74,-117,3.82,A,1.4,1.74,124,0.17,40835191,34.179,-117.06366666666666,2025-01-07T04:04:53.99Z
2025,01,07,04,10,55.69,33,10.29,-115,39.18,A,1.2,3.47,51,0.2,40835199,33.1715,-115.653,2025-01-07T04:10:55.69Z
2025,01,07,04,41,8.91,35,52.36,-117,39.9,A,1.5,7.85,50,0.18,40835207,35.87266666666667,-117.665,2025-01-07T04:41:08.91Z
2025,01,07,04,43,49.19,32,56.76,-116,19.87,A,1.0,4.53,67,0.18,40835215,32.946,-116.33116666666666,2025-01-07T04:43:49.19Z
2025,01,07,05,30,43.06,32,56.68,-116,20.07,A,0.8,4.16,76,0.18,40835223,32.94466666666667,-116.3345,2025-01-07T05:30:43.06Z
2025,01,07,05,54,36.7,33,46.45,-115,54.84,A,1.9,-0.45,83,0.22,40835231,33.774166666666666,-115.914,2025-01-07T05:54:36.70Z
2025,01,07,05,54,51.24,33,46.53,-115,54.68,A,2.4,0.05,82,0.24,37694044,33.7755,-115.91133333333333,2025-01-07T05:54:51.24Z
2025,01,07,06,21,18.24,32,35.38,-115,39.16,A,1.9,7.38,69,0.2,40835247,32.589666666666666,-115.65266666666666,2025-01-07T06:21:18.24Z
2025,01,07,06,34,8.19,32,56.73,-116,20.05,A,1.2,4.75,82,0.18,40835255,32.9455,-116.33416666666666,2025-01-07T06:34:08.19Z
2025,01,07,06,35,51.23,32,56.69,-116,20.12,A,0.8,3.51,66,0.21,40835263,32.944833333333335,-116.33533333333334,2025-01-07T06:35:51.23Z
2025,01,07,06,40,40.64,32,57.05,-116,19.84,A,0.9,4.91,19,0.1,37694060,32.950833333333335,-116.33066666666667,2025-01-07T06:40:40.64Z
2025,01,07,06,40,43.4,32,56.85,-116,20.36,A,1.2,9.2,29,0.11,40835271,32.9475,-116.33933333333333,2025-01-07T06:40:43.40Z
2025,01,07,07,11,19.07,32,56.71,-116,20.01,A,0.8,4.19,67,0.2,40835279,32.945166666666665,-116.3335,2025-01-07T07:11:19.07Z
2025,01,07,07,14,14.84,32,56.72,-116,20.04,A,1.1,4.15,83,0.18,40835287,32.94533333333333,-116.334,2025-01-07T07:14:14.84Z
2025,01,07,08,36,7.31,33,29.5,-116,28.91,A,0.7,12.7,54,0.16,40835295,33.49166666666667,-116.48183333333333,2025-01-07T08:36:07.31Z
2025,01,07,08,38,40.86,33,29.02,-116,33.15,A,0.6,10.48,51,0.15,40835303,33.483666666666664,-116.5525,2025-01-07T08:38:40.86Z
2025,01,07,10,00,12.77,33,58.26,-117,10.6,A,1.0,15.42,88,0.17,40835311,33.971,-117.17666666666666,2025-01-07T10:00:12.77Z
2025,01,07,10,38,25.62,32,56.63,-116,20.03,A,1.1,5.66,69,0.18,40835319,32.94383333333333,-116.33383333333333,2025-01-07T10:38:25.62Z
2025,01,07,10,40,48.43,33,15.85,-116,25.98,A,0.8,3.78,72,0.2,40835327,33.26416666666667,-116.433,2025-01-07T10:40:48.43Z
2025,01,07,11,19,58.3,32,56.71,-116,20.11,A,1.0,3.98,66,0.19,40835335,32.945166666666665,-116.33516666666667,2025-01-07T11:19:58.30Z
2025,01,07,11,20,7.29,32,56.65,-116,20.19,A,0.8,3.9,15,0.12,37694052,32.94416666666667,-116.3365,2025-01-07T11:20:07.29Z
2025,01,07,11,33,12.73,33,15.64,-116,25.65,A,0.6,2.38,41,0.19,40835343,33.260666666666665,-116.4275,2025-01-07T11:33:12.73Z
2025,01,07,12,00,13.12,33,52.57,-116,18.91,A,1.6,3.56,100,0.16,40835351,33.87616666666667,-116.31516666666667,2025-01-07T12:00:13.12Z
2025,01,07,13,46,34.58,33,7.88,-115,35.81,A,1.4,8.97,49,0.2,40835367,33.13133333333333,-115.59683333333334,2025-01-07T13:46:34.58Z
2025,01,07,13,49,35.78,33,39.27,-116,41.95,A,0.8,16.84,51,0.15,40835375,33.6545,-116.69916666666667,2025-01-07T13:49:35.78Z
2025,01,07,15,56,34.99,34,1.75,-116,43.9,A,1.1,14.51,66,0.15,40835423,34.02916666666667,-116.73166666666667,2025-01-07T15:56:34.99Z
2025,01,07,17,39,33.52,33,28.91,-116,35.05,A,0.8,6.45,33,0.11,40835471,33.481833333333334,-116.58416666666666,2025-01-07T17:39:33.52Z
2025,01,07,18,57,30.84,35,6.35,-119,5.31,A,1.9,8.37,64,0.22,40835527,35.10583333333334,-119.0885,2025-01-07T18:57:30.84Z
2025,01,07,19,28,10.71,34,13.46,-117,1.91,A,2.0,2.39,123,0.14,40835559,34.224333333333334,-117.03183333333334,2025-01-07T19:28:10.71Z
2025,01,07,21,18,26.6,33,39.05,-116,55.23,A,1.3,13.1,33,0.16,40835639,33.65083333333333,-116.9205,2025-01-07T21:18:26.60Z
2025,01,07,21,22,28.11,33,51.18,-117,29.13,C,1.5,-0.52,25,0.26,40835647,33.853,-117.4855,2025-01-07T21:22:28.11Z
2025,01,07,21,30,23.89,32,54.32,-116,56.29,C,1.4,-0.18,24,0.32,40835663,32.90533333333333,-116.93816666666666,2025-01-07T21:30:23.89Z
2025,01,07,21,36,25.14,33,37.85,-116,41.21,A,1.1,13.52,45,0.13,40835671,33.630833333333335,-116.68683333333334,2025-01-07T21:36:25.14Z
2025,01,07,23,18,59.24,34,2.4,-116,46.17,A,1.3,17.55,62,0.17,40835743,34.04,-116.7695,2025-01-07T23:18:59.24Z
2025,01,08,00,34,14.21,33,31.26,-116,44.97,A,0.9,4.45,53,0.16,40835767,33.521,-116.7495,2025-01-08T00:34:14.21Z
2025,01,08,06,32,21.63,33,59.11,-117,14.29,A,1.3,12.7,42,0.16,40835847,33.985166666666665,-117.23816666666667,2025-01-08T06:32:21.63Z
2025,01,08,09,12,58.78,33,15.5,-116,12.71,A,0.9,10.31,48,0.18,40835871,33.25833333333333,-116.21183333333333,2025-01-08T09:12:58.78Z
2025,01,08,11,21,47.46,32,34.13,-115,13.1,A,2.0,12.7,33,0.23,40835879,32.56883333333333,-115.21833333333333,2025-01-08T11:21:47.46Z
2025,01,08,14,16,58.1,34,54.35,-120,20.72,A,1.1,2.81,16,0.18,40835911,34.905833333333334,-120.34533333333333,2025-01-08T14:16:58.10Z
2025,01,08,15,33,30.86,35,40.5,-117,33.13,A,1.1,6.55,21,0.15,40835999,35.675,-117.55216666666666,2025-01-08T15:33:30.86Z
2025,01,08,16,33,22.03,33,15.86,-116,25.36,A,1.1,5.74,39,0.17,40836047,33.26433333333333,-116.42266666666667,2025-01-08T16:33:22.03Z
2025,01,08,18,01,11.75,33,12.15,-116,0.12,A,1.3,7.63,43,0.16,40836095,33.2025,-116.002,2025-01-08T18:01:11.75Z
2025,01,08,19,23,10.31,35,3.08,-118,20.61,C,1.2,-0.93,28,0.16,40836119,35.05133333333333,-118.3435,2025-01-08T19:23:10.31Z
2025,01,08,21,59,30.85,32,46.43,-115,26.07,A,2.8,14.89,104,0.3,40836207,32.773833333333336,-115.4345,2025-01-08T21:59:30.85Z
2025,01,08,23,18,37.78,32,45.37,-115,25.7,A,2.2,10.71,60,0.26,40836255,32.756166666666665,-115.42833333333333,2025-01-08T23:18:37.78Z
